Coordinate,Chunk number,Block number
-6885.3,-431,10.699999999999818
6886.3,430,6.300000000000182
6885.7,430,5.699999999999818
-6885.7,-431,10.300000000000182
-6886.3,-431,9.699999999999818
6887.3,430,7.300000000000182
6886.7,430,6.699999999999818
-6886.7,-431,9.300000000000182
-6887.3,-431,8.699999999999818
6888.3,430,8.300000000000182
6887.7,430,7.699999999999818
-6887.7,-431,8.300000000000182
-6888.3,-431,7.699999999999818
6889.3,430,9.300000000000182
6888.7,430,8.699999999999818
-6888.7,-431,7.300000000000182
-6889.3,-431,6.699999999999818
6890.3,430,10.300000000000182
6889.7,430,9.699999999999818
-6889.7,-431,6.300000000000182
-6890.3,-431,5.699999999999818
6891.3,430,11.300000000000182
6890.7,430,10.699999999999818
-6890.7,-431,5.300000000000182
-6891.3,-431,4.699999999999818
6892.3,430,12.300000000000182
6891.7,430,11.699999999999818
-6891.7,-431,4.300000000000182
-6892.3,-431,3.699999999999818
6893.3,430,13.300000000000182
6892.7,430,12.699999999999818
-6892.7,-431,3.300000000000182
-6893.3,-431,2.699999999999818
6894.3,430,14.300000000000182
6893.7,430,13.699999999999818
-6893.7,-431,2.300000000000182
-6894.3,-431,1.699999999999818
6895.3,430,15.300000000000182
6894.7,430,14.699999999999818
-6894.7,-431,1.300000000000182
-6895.3,-431,0.6999999999998181
6896.3,431,0.3000000000001819
6895.7,430,15.699999999999818
-6895.7,-431,0.3000000000001819
-6896.3,-432,15.699999999999818
6897.3,431,1.300000000000182
6896.7,431,0.6999999999998181
-6896.7,-432,15.300000000000182
-6897.3,-432,14.699999999999818
6898.3,431,2.300000000000182
6897.7,431,1.699999999999818
-6897.7,-432,14.300000000000182
-6898.3,-432,13.699999999999818
6899.3,431,3.300000000000182
6898.7,431,2.699999999999818
-6898.7,-432,13.300000000000182
-6899.3,-432,12.699999999999818
6900.3,431,4.300000000000182
6899.7,431,3.699999999999818
-6899.7,-432,12.300000000000182
-6900.3,-432,11.699999999999818
6901.3,431,5.300000000000182
6900.7,431,4.699999999999818
-6900.7,-432,11.300000000000182
-6901.3,-432,10.699999999999818
6902.3,431,6.300000000000182
6901.7,431,5.699999999999818
-6901.7,-432,10.300000000000182
-6902.3,-432,9.699999999999818
6903.3,431,7.300000000000182
6902.7,431,6.699999999999818
-6902.7,-432,9.300000000000182
-6903.3,-432,8.699999999999818
6904.3,431,8.300000000000182
6903.7,431,7.699999999999818
-6903.7,-432,8.300000000000182
-6904.3,-432,7.699999999999818
6905.3,431,9.300000000000182
6904.7,431,8.699999999999818
-6904.7,-432,7.300000000000182
-6905.3,-432,6.699999999999818
6906.3,431,10.300000000000182
6905.7,431,9.699999999999818
-6905.7,-432,6.300000000000182
-6906.3,-432,5.699999999999818
6907.3,431,11.300000000000182
6906.7,431,10.699999999999818
-6906.7,-432,5.300000000000182
-6907.3,-432,4.699999999999818
6908.3,431,12.300000000000182
6907.7,431,11.699999999999818
-6907.7,-432,4.300000000000182
-6908.3,-432,3.699999999999818
6909.3,431,13.300000000000182
6908.7,431,12.699999999999818
-6908.7,-432,3.300000000000182
-6909.3,-432,2.699999999999818
6910.3,431,14.300000000000182
6909.7,431,13.699999999999818
-6909.7,-432,2.300000000000182
-6910.3,-432,1.699999999999818
6911.3,431,15.300000000000182
6910.7,431,14.699999999999818
-6910.7,-432,1.300000000000182
-6911.3,-432,0.6999999999998181
6912.3,432,0.3000000000001819
6911.7,431,15.699999999999818
-6911.7,-432,0.3000000000001819
-6912.3,-433,15.699999999999818
6913.3,432,1.300000000000182
6912.7,432,0.6999999999998181
-6912.7,-433,15.300000000000182
-6913.3,-433,14.699999999999818
6914.3,432,2.300000000000182
6913.7,432,1.699999999999818
-6913.7,-433,14.300000000000182
-6914.3,-433,13.699999999999818
6915.3,432,3.300000000000182
6914.7,432,2.699999999999818
-6914.7,-433,13.300000000000182
-6915.3,-433,12.699999999999818
6916.3,432,4.300000000000182
6915.7,432,3.699999999999818
-6915.7,-433,12.300000000000182
-6916.3,-433,11.699999999999818
6917.3,432,5.300000000000182
6916.7,432,4.699999999999818
-6916.7,-433,11.300000000000182
-6917.3,-433,10.699999999999818
6918.3,432,6.300000000000182
6917.7,432,5.699999999999818
-6917.7,-433,10.300000000000182
-6918.3,-433,9.699999999999818
6919.3,432,7.300000000000182
6918.7,432,6.699999999999818
-6918.7,-433,9.300000000000182
-6919.3,-433,8.699999999999818
6920.3,432,8.300000000000182
6919.7,432,7.699999999999818
-6919.7,-433,8.300000000000182
-6920.3,-433,7.699999999999818
6921.3,432,9.300000000000182
6920.7,432,8.699999999999818
-6920.7,-433,7.300000000000182
-6921.3,-433,6.699999999999818
6922.3,432,10.300000000000182
6921.7,432,9.699999999999818
-6921.7,-433,6.300000000000182
-6922.3,-433,5.699999999999818
6923.3,432,11.300000000000182
6922.7,432,10.699999999999818
-6922.7,-433,5.300000000000182
-6923.3,-433,4.699999999999818
6924.3,432,12.300000000000182
6923.7,432,11.699999999999818
-6923.7,-433,4.300000000000182
-6924.3,-433,3.699999999999818
6925.3,432,13.300000000000182
6924.7,432,12.699999999999818
-6924.7,-433,3.300000000000182
-6925.3,-433,2.699999999999818
6926.3,432,14.300000000000182
6925.7,432,13.699999999999818
-6925.7,-433,2.300000000000182
-6926.3,-433,1.699999999999818
6927.3,432,15.300000000000182
6926.7,432,14.699999999999818
-6926.7,-433,1.300000000000182
-6927.3,-433,0.6999999999998181
6928.3,433,0.3000000000001819
6927.7,432,15.699999999999818
-6927.7,-433,0.3000000000001819
-6928.3,-434,15.699999999999818
6929.3,433,1.300000000000182
6928.7,433,0.6999999999998181
-6928.7,-434,15.300000000000182
-6929.3,-434,14.699999999999818
6930.3,433,2.300000000000182
6929.7,433,1.699999999999818
-6929.7,-434,14.300000000000182
-6930.3,-434,13.699999999999818
6931.3,433,3.300000000000182
6930.7,433,2.699999999999818
-6930.7,-434,13.300000000000182
-6931.3,-434,12.699999999999818
6932.3,433,4.300000000000182
6931.7,433,3.699999999999818
-6931.7,-434,12.300000000000182
-6932.3,-434,11.699999999999818
6933.3,433,5.300000000000182
6932.7,433,4.699999999999818
-6932.7,-434,11.300000000000182
-6933.3,-434,10.699999999999818
6934.3,433,6.300000000000182
6933.7,433,5.699999999999818
-6933.7,-434,10.300000000000182
-6934.3,-434,9.699999999999818
6935.3,433,7.300000000000182
6934.7,433,6.699999999999818
-6934.7,-434,9.300000000000182
-6935.3,-434,8.699999999999818
6936.3,433,8.300000000000182
6935.7,433,7.699999999999818
-6935.7,-434,8.300000000000182
-6936.3,-434,7.699999999999818
6937.3,433,9.300000000000182
6936.7,433,8.699999999999818
-6936.7,-434,7.300000000000182
-6937.3,-434,6.699999999999818
6938.3,433,10.300000000000182
6937.7,433,9.699999999999818
-6937.7,-434,6.300000000000182
-6938.3,-434,5.699999999999818
6939.3,433,11.300000000000182
6938.7,433,10.699999999999818
-6938.7,-434,5.300000000000182
-6939.3,-434,4.699999999999818
6940.3,433,12.300000000000182
6939.7,433,11.699999999999818
-6939.7,-434,4.300000000000182
-6940.3,-434,3.699999999999818
6941.3,433,13.300000000000182
6940.7,433,12.699999999999818
-6940.7,-434,3.300000000000182
-6941.3,-434,2.699999999999818
6942.3,433,14.300000000000182
6941.7,433,13.699999999999818
-6941.7,-434,2.300000000000182
-6942.3,-434,1.699999999999818
6943.3,433,15.300000000000182
6942.7,433,14.699999999999818
-6942.7,-434,1.300000000000182
-6943.3,-434,0.6999999999998181
6944.3,434,0.3000000000001819
6943.7,433,15.699999999999818
-6943.7,-434,0.3000000000001819
-6944.3,-435,15.699999999999818
6945.3,434,1.300000000000182
6944.7,434,0.6999999999998181
-6944.7,-435,15.300000000000182
-6945.3,-435,14.699999999999818
6946.3,434,2.300000000000182
6945.7,434,1.699999999999818
-6945.7,-435,14.300000000000182
-6946.3,-435,13.699999999999818
6947.3,434,3.300000000000182
6946.7,434,2.699999999999818
-6946.7,-435,13.300000000000182
-6947.3,-435,12.699999999999818
6948.3,434,4.300000000000182
6947.7,434,3.699999999999818
-6947.7,-435,12.300000000000182
-6948.3,-435,11.699999999999818
6949.3,434,5.300000000000182
6948.7,434,4.699999999999818
-6948.7,-435,11.300000000000182
-6949.3,-435,10.699999999999818
6950.3,434,6.300000000000182
6949.7,434,5.699999999999818
-6949.7,-435,10.300000000000182
-6950.3,-435,9.699999999999818
6951.3,434,7.300000000000182
6950.7,434,6.699999999999818
-6950.7,-435,9.300000000000182
-6951.3,-435,8.699999999999818
6952.3,434,8.300000000000182
6951.7,434,7.699999999999818
-6951.7,-435,8.300000000000182
-6952.3,-435,7.699999999999818
6953.3,434,9.300000000000182
6952.7,434,8.699999999999818
-6952.7,-435,7.300000000000182
-6953.3,-435,6.699999999999818
6954.3,434,10.300000000000182
6953.7,434,9.699999999999818
-6953.7,-435,6.300000000000182
-6954.3,-435,5.699999999999818
6955.3,434,11.300000000000182
6954.7,434,10.699999999999818
-6954.7,-435,5.300000000000182
-6955.3,-435,4.699999999999818
6956.3,434,12.300000000000182
6955.7,434,11.699999999999818
-6955.7,-435,4.300000000000182
-6956.3,-435,3.699999999999818
6957.3,434,13.300000000000182
6956.7,434,12.699999999999818
-6956.7,-435,3.300000000000182
-6957.3,-435,2.699999999999818
6958.3,434,14.300000000000182
6957.7,434,13.699999999999818
-6957.7,-435,2.300000000000182
-6958.3,-435,1.699999999999818
6959.3,434,15.300000000000182
6958.7,434,14.699999999999818
-6958.7,-435,1.300000000000182
-6959.3,-435,0.6999999999998181
6960.3,435,0.3000000000001819
6959.7,434,15.699999999999818
-6959.7,-435,0.3000000000001819
-6960.3,-436,15.699999999999818
6961.3,435,1.300000000000182
6960.7,435,0.6999999999998181
-6960.7,-436,15.300000000000182
-6961.3,-436,14.699999999999818
6962.3,435,2.300000000000182
6961.7,435,1.699999999999818
-6961.7,-436,14.300000000000182
-6962.3,-436,13.699999999999818
6963.3,435,3.300000000000182
6962.7,435,2.699999999999818
-6962.7,-436,13.300000000000182
-6963.3,-436,12.699999999999818
6964.3,435,4.300000000000182
6963.7,435,3.699999999999818
-6963.7,-436,12.300000000000182
-6964.3,-436,11.699999999999818
6965.3,435,5.300000000000182
6964.7,435,4.699999999999818
-6964.7,-436,11.300000000000182
-6965.3,-436,10.699999999999818
6966.3,435,6.300000000000182
6965.7,435,5.699999999999818
-6965.7,-436,10.300000000000182
-6966.3,-436,9.699999999999818
6967.3,435,7.300000000000182
6966.7,435,6.699999999999818
-6966.7,-436,9.300000000000182
-6967.3,-436,8.699999999999818
6968.3,435,8.300000000000182
6967.7,435,7.699999999999818
-6967.7,-436,8.300000000000182
-6968.3,-436,7.699999999999818
6969.3,435,9.300000000000182
6968.7,435,8.699999999999818
-6968.7,-436,7.300000000000182
-6969.3,-436,6.699999999999818
6970.3,435,10.300000000000182
6969.7,435,9.699999999999818
-6969.7,-436,6.300000000000182
-6970.3,-436,5.699999999999818
6971.3,435,11.300000000000182
6970.7,435,10.699999999999818
-6970.7,-436,5.300000000000182
-6971.3,-436,4.699999999999818
6972.3,435,12.300000000000182
6971.7,435,11.699999999999818
-6971.7,-436,4.300000000000182
-6972.3,-436,3.699999999999818
6973.3,435,13.300000000000182
6972.7,435,12.699999999999818
-6972.7,-436,3.300000000000182
-6973.3,-436,2.699999999999818
6974.3,435,14.300000000000182
6973.7,435,13.699999999999818
-6973.7,-436,2.300000000000182
-6974.3,-436,1.699999999999818
6975.3,435,15.300000000000182
6974.7,435,14.699999999999818
-6974.7,-436,1.300000000000182
-6975.3,-436,0.6999999999998181
6976.3,436,0.3000000000001819
6975.7,435,15.699999999999818
-6975.7,-436,0.3000000000001819
-6976.3,-437,15.699999999999818
6977.3,436,1.300000000000182
6976.7,436,0.6999999999998181
-6976.7,-437,15.300000000000182
-6977.3,-437,14.699999999999818
6978.3,436,2.300000000000182
6977.7,436,1.699999999999818
-6977.7,-437,14.300000000000182
-6978.3,-437,13.699999999999818
6979.3,436,3.300000000000182
6978.7,436,2.699999999999818
-6978.7,-437,13.300000000000182
-6979.3,-437,12.699999999999818
6980.3,436,4.300000000000182
6979.7,436,3.699999999999818
-6979.7,-437,12.300000000000182
-6980.3,-437,11.699999999999818
6981.3,436,5.300000000000182
6980.7,436,4.699999999999818
-6980.7,-437,11.300000000000182
-6981.3,-437,10.699999999999818
6982.3,436,6.300000000000182
6981.7,436,5.699999999999818
-6981.7,-437,10.300000000000182
-6982.3,-437,9.699999999999818
6983.3,436,7.300000000000182
6982.7,436,6.699999999999818
-6982.7,-437,9.300000000000182
-6983.3,-437,8.699999999999818
6984.3,436,8.300000000000182
6983.7,436,7.699999999999818
-6983.7,-437,8.300000000000182
-6984.3,-437,7.699999999999818
6985.3,436,9.300000000000182
6984.7,436,8.699999999999818
-6984.7,-437,7.300000000000182
-6985.3,-437,6.699999999999818
6986.3,436,10.300000000000182
6985.7,436,9.699999999999818
-6985.7,-437,6.300000000000182
-6986.3,-437,5.699999999999818
6987.3,436,11.300000000000182
6986.7,436,10.699999999999818
-6986.7,-437,5.300000000000182
-6987.3,-437,4.699999999999818
6988.3,436,12.300000000000182
6987.7,436,11.699999999999818
-6987.7,-437,4.300000000000182
-6988.3,-437,3.699999999999818
6989.3,436,13.300000000000182
6988.7,436,12.699999999999818
-6988.7,-437,3.300000000000182
-6989.3,-437,2.699999999999818
6990.3,436,14.300000000000182
6989.7,436,13.699999999999818
-6989.7,-437,2.300000000000182
-6990.3,-437,1.699999999999818
6991.3,436,15.300000000000182
6990.7,436,14.699999999999818
-6990.7,-437,1.300000000000182
-6991.3,-437,0.6999999999998181
6992.3,437,0.3000000000001819
6991.7,436,15.699999999999818
-6991.7,-437,0.3000000000001819
-6992.3,-438,15.699999999999818
6993.3,437,1.300000000000182
6992.7,437,0.6999999999998181
-6992.7,-438,15.300000000000182
-6993.3,-438,14.699999999999818
6994.3,437,2.300000000000182
6993.7,437,1.699999999999818
-6993.7,-438,14.300000000000182
-6994.3,-438,13.699999999999818
6995.3,437,3.300000000000182
6994.7,437,2.699999999999818
-6994.7,-438,13.300000000000182
-6995.3,-438,12.699999999999818
6996.3,437,4.300000000000182
6995.7,437,3.699999999999818
-6995.7,-438,12.300000000000182
-6996.3,-438,11.699999999999818
6997.3,437,5.300000000000182
6996.7,437,4.699999999999818
-6996.7,-438,11.300000000000182
-6997.3,-438,10.699999999999818
6998.3,437,6.300000000000182
6997.7,437,5.699999999999818
-6997.7,-438,10.300000000000182
-6998.3,-438,9.699999999999818
6999.3,437,7.300000000000182
6998.7,437,6.699999999999818
-6998.7,-438,9.300000000000182
-6999.3,-438,8.699999999999818
7000.3,437,8.300000000000182
6999.7,437,7.699999999999818
-6999.7,-438,8.300000000000182
-7000.3,-438,7.699999999999818
7001.3,437,9.300000000000182
7000.7,437,8.699999999999818
-7000.7,-438,7.300000000000182
-7001.3,-438,6.699999999999818
7002.3,437,10.300000000000182
7001.7,437,9.699999999999818
-7001.7,-438,6.300000000000182
-7002.3,-438,5.699999999999818
7003.3,437,11.300000000000182
7002.7,437,10.699999999999818
-7002.7,-438,5.300000000000182
-7003.3,-438,4.699999999999818
7004.3,437,12.300000000000182
7003.7,437,11.699999999999818
-7003.7,-438,4.300000000000182
-7004.3,-438,3.699999999999818
7005.3,437,13.300000000000182
7004.7,437,12.699999999999818
-7004.7,-438,3.300000000000182
-7005.3,-438,2.699999999999818
7006.3,437,14.300000000000182
7005.7,437,13.699999999999818
-7005.7,-438,2.300000000000182
-7006.3,-438,1.699999999999818
7007.3,437,15.300000000000182
7006.7,437,14.699999999999818
-7006.7,-438,1.300000000000182
-7007.3,-438,0.6999999999998181
7008.3,438,0.3000000000001819
7007.7,437,15.699999999999818
-7007.7,-438,0.3000000000001819
-7008.3,-439,15.699999999999818
7009.3,438,1.300000000000182
7008.7,438,0.6999999999998181
-7008.7,-439,15.300000000000182
-7009.3,-439,14.699999999999818
7010.3,438,2.300000000000182
7009.7,438,1.699999999999818
-7009.7,-439,14.300000000000182
-7010.3,-439,13.699999999999818
7011.3,438,3.300000000000182
7010.7,438,2.699999999999818
-7010.7,-439,13.300000000000182
-7011.3,-439,12.699999999999818
7012.3,438,4.300000000000182
7011.7,438,3.699999999999818
-7011.7,-439,12.300000000000182
-7012.3,-439,11.699999999999818
7013.3,438,5.300000000000182
7012.7,438,4.699999999999818
-7012.7,-439,11.300000000000182
-7013.3,-439,10.699999999999818
7014.3,438,6.300000000000182
7013.7,438,5.699999999999818
-7013.7,-439,10.300000000000182
-7014.3,-439,9.699999999999818
7015.3,438,7.300000000000182
7014.7,438,6.699999999999818
-7014.7,-439,9.300000000000182
-7015.3,-439,8.699999999999818
7016.3,438,8.300000000000182
7015.7,438,7.699999999999818
-7015.7,-439,8.300000000000182
-7016.3,-439,7.699999999999818
7017.3,438,9.300000000000182
7016.7,438,8.699999999999818
-7016.7,-439,7.300000000000182
-7017.3,-439,6.699999999999818
7018.3,438,10.300000000000182
7017.7,438,9.699999999999818
-7017.7,-439,6.300000000000182
-7018.3,-439,5.699999999999818
7019.3,438,11.300000000000182
7018.7,438,10.699999999999818
-7018.7,-439,5.300000000000182
-7019.3,-439,4.699999999999818
7020.3,438,12.300000000000182
7019.7,438,11.699999999999818
-7019.7,-439,4.300000000000182
-7020.3,-439,3.699999999999818
7021.3,438,13.300000000000182
7020.7,438,12.699999999999818
-7020.7,-439,3.300000000000182
-7021.3,-439,2.699999999999818
7022.3,438,14.300000000000182
7021.7,438,13.699999999999818
-7021.7,-439,2.300000000000182
-7022.3,-439,1.699999999999818
7023.3,438,15.300000000000182
7022.7,438,14.699999999999818
-7022.7,-439,1.300000000000182
-7023.3,-439,0.6999999999998181
7024.3,439,0.3000000000001819
7023.7,438,15.699999999999818
-7023.7,-439,0.3000000000001819
-7024.3,-440,15.699999999999818
7025.3,439,1.300000000000182
7024.7,439,0.6999999999998181
-7024.7,-440,15.300000000000182
-7025.3,-440,14.699999999999818
7026.3,439,2.300000000000182
7025.7,439,1.699999999999818
-7025.7,-440,14.300000000000182
-7026.3,-440,13.699999999999818
7027.3,439,3.300000000000182
7026.7,439,2.699999999999818
-7026.7,-440,13.300000000000182
-7027.3,-440,12.699999999999818
7028.3,439,4.300000000000182
7027.7,439,3.699999999999818
-7027.7,-440,12.300000000000182
-7028.3,-440,11.699999999999818
7029.3,439,5.300000000000182
7028.7,439,4.699999999999818
-7028.7,-440,11.300000000000182
-7029.3,-440,10.699999999999818
7030.3,439,6.300000000000182
7029.7,439,5.699999999999818
-7029.7,-440,10.300000000000182
-7030.3,-440,9.699999999999818
7031.3,439,7.300000000000182
7030.7,439,6.699999999999818
-7030.7,-440,9.300000000000182
-7031.3,-440,8.699999999999818
7032.3,439,8.300000000000182
7031.7,439,7.699999999999818
-7031.7,-440,8.300000000000182
-7032.3,-440,7.699999999999818
7033.3,439,9.300000000000182
7032.7,439,8.699999999999818
-7032.7,-440,7.300000000000182
-7033.3,-440,6.699999999999818
7034.3,439,10.300000000000182
7033.7,439,9.699999999999818
-7033.7,-440,6.300000000000182
-7034.3,-440,5.699999999999818
7035.3,439,11.300000000000182
7034.7,439,10.699999999999818
-7034.7,-440,5.300000000000182
-7035.3,-440,4.699999999999818
7036.3,439,12.300000000000182
7035.7,439,11.699999999999818
-7035.7,-440,4.300000000000182
-7036.3,-440,3.699999999999818
7037.3,439,13.300000000000182
7036.7,439,12.699999999999818
-7036.7,-440,3.300000000000182
-7037.3,-440,2.699999999999818
7038.3,439,14.300000000000182
7037.7,439,13.699999999999818
-7037.7,-440,2.300000000000182
-7038.3,-440,1.699999999999818
7039.3,439,15.300000000000182
7038.7,439,14.699999999999818
-7038.7,-440,1.300000000000182
-7039.3,-440,0.6999999999998181
7040.3,440,0.3000000000001819
7039.7,439,15.699999999999818
-7039.7,-440,0.3000000000001819
-7040.3,-441,15.699999999999818
7041.3,440,1.300000000000182
7040.7,440,0.6999999999998181
-7040.7,-441,15.300000000000182
-7041.3,-441,14.699999999999818
7042.3,440,2.300000000000182
7041.7,440,1.699999999999818
-7041.7,-441,14.300000000000182
-7042.3,-441,13.699999999999818
7043.3,440,3.300000000000182
7042.7,440,2.699999999999818
-7042.7,-441,13.300000000000182
-7043.3,-441,12.699999999999818
7044.3,440,4.300000000000182
7043.7,440,3.699999999999818
-7043.7,-441,12.300000000000182
-7044.3,-441,11.699999999999818
7045.3,440,5.300000000000182
7044.7,440,4.699999999999818
-7044.7,-441,11.300000000000182
-7045.3,-441,10.699999999999818
7046.3,440,6.300000000000182
7045.7,440,5.699999999999818
-7045.7,-441,10.300000000000182
-7046.3,-441,9.699999999999818
7047.3,440,7.300000000000182
7046.7,440,6.699999999999818
-7046.7,-441,9.300000000000182
-7047.3,-441,8.699999999999818
7048.3,440,8.300000000000182
7047.7,440,7.699999999999818
-7047.7,-441,8.300000000000182
-7048.3,-441,7.699999999999818
7049.3,440,9.300000000000182
7048.7,440,8.699999999999818
-7048.7,-441,7.300000000000182
-7049.3,-441,6.699999999999818
7050.3,440,10.300000000000182
7049.7,440,9.699999999999818
-7049.7,-441,6.300000000000182
-7050.3,-441,5.699999999999818
7051.3,440,11.300000000000182
7050.7,440,10.699999999999818
-7050.7,-441,5.300000000000182
-7051.3,-441,4.699999999999818
7052.3,440,12.300000000000182
7051.7,440,11.699999999999818
-7051.7,-441,4.300000000000182
-7052.3,-441,3.699999999999818
7053.3,440,13.300000000000182
7052.7,440,12.699999999999818
-7052.7,-441,3.300000000000182
-7053.3,-441,2.699999999999818
7054.3,440,14.300000000000182
7053.7,440,13.699999999999818
-7053.7,-441,2.300000000000182
-7054.3,-441,1.699999999999818
7055.3,440,15.300000000000182
7054.7,440,14.699999999999818
-7054.7,-441,1.300000000000182
-7055.3,-441,0.6999999999998181
7056.3,441,0.3000000000001819
7055.7,440,15.699999999999818
-7055.7,-441,0.3000000000001819
-7056.3,-442,15.699999999999818
7057.3,441,1.300000000000182
7056.7,441,0.6999999999998181
-7056.7,-442,15.300000000000182
-7057.3,-442,14.699999999999818
7058.3,441,2.300000000000182
7057.7,441,1.699999999999818
-7057.7,-442,14.300000000000182
-7058.3,-442,13.699999999999818
7059.3,441,3.300000000000182
7058.7,441,2.699999999999818
-7058.7,-442,13.300000000000182
-7059.3,-442,12.699999999999818
7060.3,441,4.300000000000182
7059.7,441,3.699999999999818
-7059.7,-442,12.300000000000182
-7060.3,-442,11.699999999999818
7061.3,441,5.300000000000182
7060.7,441,4.699999999999818
-7060.7,-442,11.300000000000182
-7061.3,-442,10.699999999999818
7062.3,441,6.300000000000182
7061.7,441,5.699999999999818
-7061.7,-442,10.300000000000182
-7062.3,-442,9.699999999999818
7063.3,441,7.300000000000182
7062.7,441,6.699999999999818
-7062.7,-442,9.300000000000182
-7063.3,-442,8.699999999999818
7064.3,441,8.300000000000182
7063.7,441,7.699999999999818
-7063.7,-442,8.300000000000182
-7064.3,-442,7.699999999999818
7065.3,441,9.300000000000182
7064.7,441,8.699999999999818
-7064.7,-442,7.300000000000182
-7065.3,-442,6.699999999999818
7066.3,441,10.300000000000182
7065.7,441,9.699999999999818
-7065.7,-442,6.300000000000182
-7066.3,-442,5.699999999999818
7067.3,441,11.300000000000182
7066.7,441,10.699999999999818
-7066.7,-442,5.300000000000182
-7067.3,-442,4.699999999999818
7068.3,441,12.300000000000182
7067.7,441,11.699999999999818
-7067.7,-442,4.300000000000182
-7068.3,-442,3.699999999999818
7069.3,441,13.300000000000182
7068.7,441,12.699999999999818
-7068.7,-442,3.300000000000182
-7069.3,-442,2.699999999999818
7070.3,441,14.300000000000182
7069.7,441,13.699999999999818
-7069.7,-442,2.300000000000182
-7070.3,-442,1.699999999999818
7071.3,441,15.300000000000182
7070.7,441,14.699999999999818
-7070.7,-442,1.300000000000182
-7071.3,-442,0.6999999999998181
7072.3,442,0.3000000000001819
7071.7,441,15.699999999999818
-7071.7,-442,0.3000000000001819
-7072.3,-443,15.699999999999818
7073.3,442,1.300000000000182
7072.7,442,0.6999999999998181
-7072.7,-443,15.300000000000182
-7073.3,-443,14.699999999999818
7074.3,442,2.300000000000182
7073.7,442,1.699999999999818
-7073.7,-443,14.300000000000182
-7074.3,-443,13.699999999999818
7075.3,442,3.300000000000182
7074.7,442,2.699999999999818
-7074.7,-443,13.300000000000182
-7075.3,-443,12.699999999999818
7076.3,442,4.300000000000182
7075.7,442,3.699999999999818
-7075.7,-443,12.300000000000182
-7076.3,-443,11.699999999999818
7077.3,442,5.300000000000182
7076.7,442,4.699999999999818
-7076.7,-443,11.300000000000182
-7077.3,-443,10.699999999999818
7078.3,442,6.300000000000182
7077.7,442,5.699999999999818
-7077.7,-443,10.300000000000182
-7078.3,-443,9.699999999999818
7079.3,442,7.300000000000182
7078.7,442,6.699999999999818
-7078.7,-443,9.300000000000182
-7079.3,-443,8.699999999999818
7080.3,442,8.300000000000182
7079.7,442,7.699999999999818
-7079.7,-443,8.300000000000182
-7080.3,-443,7.699999999999818
7081.3,442,9.300000000000182
7080.7,442,8.699999999999818
-7080.7,-443,7.300000000000182
-7081.3,-443,6.699999999999818
7082.3,442,10.300000000000182
7081.7,442,9.699999999999818
-7081.7,-443,6.300000000000182
-7082.3,-443,5.699999999999818
7083.3,442,11.300000000000182
7082.7,442,10.699999999999818
-7082.7,-443,5.300000000000182
-7083.3,-443,4.699999999999818
7084.3,442,12.300000000000182
7083.7,442,11.699999999999818
-7083.7,-443,4.300000000000182
-7084.3,-443,3.699999999999818
7085.3,442,13.300000000000182
7084.7,442,12.699999999999818
-7084.7,-443,3.300000000000182
-7085.3,-443,2.699999999999818
7086.3,442,14.300000000000182
7085.7,442,13.699999999999818
-7085.7,-443,2.300000000000182
-7086.3,-443,1.699999999999818
7087.3,442,15.300000000000182
7086.7,442,14.699999999999818
-7086.7,-443,1.300000000000182
-7087.3,-443,0.6999999999998181
7088.3,443,0.3000000000001819
7087.7,442,15.699999999999818
-7087.7,-443,0.3000000000001819
-7088.3,-444,15.699999999999818
7089.3,443,1.300000000000182
7088.7,443,0.6999999999998181
-7088.7,-444,15.300000000000182
-7089.3,-444,14.699999999999818
7090.3,443,2.300000000000182
7089.7,443,1.699999999999818
-7089.7,-444,14.300000000000182
-7090.3,-444,13.699999999999818
7091.3,443,3.300000000000182
7090.7,443,2.699999999999818
-7090.7,-444,13.300000000000182
-7091.3,-444,12.699999999999818
7092.3,443,4.300000000000182
7091.7,443,3.699999999999818
-7091.7,-444,12.300000000000182
-7092.3,-444,11.699999999999818
7093.3,443,5.300000000000182
7092.7,443,4.699999999999818
-7092.7,-444,11.300000000000182
-7093.3,-444,10.699999999999818
7094.3,443,6.300000000000182
7093.7,443,5.699999999999818
-7093.7,-444,10.300000000000182
-7094.3,-444,9.699999999999818
7095.3,443,7.300000000000182
7094.7,443,6.699999999999818
-7094.7,-444,9.300000000000182
-7095.3,-444,8.699999999999818
7096.3,443,8.300000000000182
7095.7,443,7.699999999999818
-7095.7,-444,8.300000000000182
-7096.3,-444,7.699999999999818
7097.3,443,9.300000000000182
7096.7,443,8.699999999999818
-7096.7,-444,7.300000000000182
-7097.3,-444,6.699999999999818
7098.3,443,10.300000000000182
7097.7,443,9.699999999999818
-7097.7,-444,6.300000000000182
-7098.3,-444,5.699999999999818
7099.3,443,11.300000000000182
7098.7,443,10.699999999999818
-7098.7,-444,5.300000000000182
-7099.3,-444,4.699999999999818
7100.3,443,12.300000000000182
7099.7,443,11.699999999999818
-7099.7,-444,4.300000000000182
-7100.3,-444,3.699999999999818
7101.3,443,13.300000000000182
7100.7,443,12.699999999999818
-7100.7,-444,3.300000000000182
-7101.3,-444,2.699999999999818
7102.3,443,14.300000000000182
7101.7,443,13.699999999999818
-7101.7,-444,2.300000000000182
-7102.3,-444,1.699999999999818
7103.3,443,15.300000000000182
